time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.CartesianPose.header.seq,.CartesianPose.header.stamp.secs,.CartesianPose.header.stamp.nsecs,.CartesianPose.header.frame_id,.CartesianPose.pose.position.x,.CartesianPose.pose.position.y,.CartesianPose.pose.position.z,.CartesianPose.pose.orientation.x,.CartesianPose.pose.orientation.y,.CartesianPose.pose.orientation.z,.CartesianPose.pose.orientation.w,.CartesianWrench.header.seq,.CartesianWrench.header.stamp.secs,.CartesianWrench.header.stamp.nsecs,.CartesianWrench.header.frame_id,.CartesianWrench.wrench.force.x,.CartesianWrench.wrench.force.y,.CartesianWrench.wrench.force.z,.CartesianWrench.wrench.torque.x,.CartesianWrench.wrench.torque.y,.CartesianWrench.wrench.torque.z,.JointPosition.header.seq,.JointPosition.header.stamp.secs,.JointPosition.header.stamp.nsecs,.JointPosition.header.frame_id,.JointPosition.position.a1,.JointPosition.position.a2,.JointPosition.position.a3,.JointPosition.position.a4,.JointPosition.position.a5,.JointPosition.position.a6,.JointPosition.position.a7,.tag
2018/01/25/10:47:34.801784,8360,1516841020,478000000,iiwa_link_0,46763,1516841020,478000000,iiwa_link_0,0.499992827636,-0.300001014994,0.500055428986,-4.0220438325e-05,1.0,-2.43180422468e-05,9.02848463255e-06,46763,1516841020,471000000,Flange of LBR_iiwa_7_R800_1,0.348178197823,0.35883149496,1.31195972758,0.227476405127,-0.281068542893,0.143125873986,46764,1516841020,477000000,,-0.540456295013,0.481767833233,5.87226932112e-05,-1.19526672363,-6.01128049311e-05,1.46451747417,-0.540478169918,0
2018/01/25/10:47:34.811406,8361,1516841020,485000000,iiwa_link_0,46764,1516841020,485000000,iiwa_link_0,0.499992800694,-0.30000107759,0.500055428986,-4.0322173159e-05,1.0,-2.43981144238e-05,9.01535343919e-06,46764,1516841020,478000000,Flange of LBR_iiwa_7_R800_1,0.33459962453,0.352792905939,1.31688730511,0.224460512939,-0.280942352504,0.143379165029,46765,1516841020,484000000,,-0.540456414223,0.481767833233,5.87226932112e-05,-1.19526684284,-5.99211671215e-05,1.46451735497,-0.540478527546,0
2018/01/25/10:47:34.821656,8362,1516841020,491000000,iiwa_link_0,46765,1516841020,491000000,iiwa_link_0,0.499992836704,-0.300001000788,0.500055394066,-4.02272615566e-05,1.0,-2.43110147578e-05,8.9627959642e-06,46766,1516841020,492000000,Flange of LBR_iiwa_7_R800_1,0.3123884006,0.341268667049,1.31414375398,0.224374054717,-0.27838499755,0.143507498202,46767,1516841020,497000000,,-0.540456295013,0.481767833233,5.87226932112e-05,-1.19526684284,-6.01128049311e-05,1.46451735497,-0.540478229523,0
2018/01/25/10:47:34.831467,8363,1516841020,498000000,iiwa_link_0,46766,1516841020,498000000,iiwa_link_0,0.499992828854,-0.300001012966,0.500055428986,-4.02323427573e-05,1.0,-2.43827063518e-05,8.9896826705e-06,46767,1516841020,498000000,Flange of LBR_iiwa_7_R800_1,0.311921165908,0.344424355544,1.31703995035,0.222898090777,-0.278632313999,0.143050069281,46768,1516841020,507000000,,-0.540456295013,0.481767833233,5.8662808442e-05,-1.19526672363,-6.01128049311e-05,1.46451747417,-0.540478348732,0
2018/01/25/10:47:34.841230,8364,1516841020,515000000,iiwa_link_0,46768,1516841020,515000000,iiwa_link_0,0.499992841019,-0.300001020267,0.500055476669,-4.02323396617e-05,1.0,-2.43981128609e-05,9.01535835905e-06,46768,1516841020,508000000,Flange of LBR_iiwa_7_R800_1,0.306798697078,0.33125863458,1.32014452468,0.223056356017,-0.278525502232,0.143385542444,46769,1516841020,514000000,,-0.540456414223,0.481767833233,5.88425755268e-05,-1.19526684284,-6.01128049311e-05,1.46451747417,-0.540478229523,0
2018/01/25/10:47:34.851529,8365,1516841020,522000000,iiwa_link_0,46769,1516841020,522000000,iiwa_link_0,0.499992725339,-0.30000107736,0.500055498885,-4.02040840191e-05,1.0,-2.43348355688e-05,8.94849713499e-06,46770,1516841020,522000000,Flange of LBR_iiwa_7_R800_1,0.328028893241,0.341476288473,1.31558079662,0.224315641731,-0.279409745446,0.143110697902,46770,1516841020,521000000,,-0.540456295013,0.481767684221,5.8662808442e-05,-1.19526684284,-6.01128049311e-05,1.46451747417,-0.540478527546,0
2018/01/25/10:47:34.861218,8366,1516841020,536000000,iiwa_link_0,46771,1516841020,536000000,iiwa_link_0,0.499992766982,-0.300001128994,0.50005557039,-4.0055976983e-05,1.0,-2.44562595589e-05,9.08529040892e-06,46771,1516841020,529000000,Flange of LBR_iiwa_7_R800_1,0.335241032966,0.345567352092,1.31487663451,0.22562368727,-0.282010193979,0.143136519917,46772,1516841020,535000000,,-0.540456414223,0.481767624617,5.86028108955e-05,-1.19526672363,-6.01128049311e-05,1.46451747417,-0.540478348732,0
2018/01/25/10:47:34.871700,8367,1516841020,543000000,iiwa_link_0,46772,1516841020,543000000,iiwa_link_0,0.499992784735,-0.300001129887,0.500055546571,-4.02091655367e-05,1.0,-2.44990192416e-05,9.12953335893e-06,46772,1516841020,536000000,Flange of LBR_iiwa_7_R800_1,0.348564991523,0.349037425143,1.3145905003,0.22728153026,-0.28370448834,0.143235122594,46773,1516841020,542000000,,-0.540456414223,0.481767684221,5.8662808442e-05,-1.19526672363,-6.01128049311e-05,1.46451747417,-0.540478527546,0
2018/01/25/10:47:34.881247,8368,1516841020,556000000,iiwa_link_0,46774,1516841020,556000000,iiwa_link_0,0.499992784735,-0.300001031478,0.500055498886,-4.03239132419e-05,1.0,-2.4381082191e-05,9.02557155075e-06,46774,1516841020,550000000,Flange of LBR_iiwa_7_R800_1,0.374203724982,0.360949324481,1.30919885203,0.228631554893,-0.285843352871,0.143270203418,46775,1516841020,555000000,,-0.540456414223,0.481767833233,5.87226932112e-05,-1.19526684284,-6.01128049311e-05,1.46451771259,-0.540478527546,0
2018/01/25/10:47:34.891475,8369,1516841020,563000000,iiwa_link_0,46775,1516841020,563000000,iiwa_link_0,0.499992774965,-0.300001093061,0.500055546571,-4.01458627411e-05,1.0,-2.4440853484e-05,9.05961388964e-06,46775,1516841020,557000000,Flange of LBR_iiwa_7_R800_1,0.377739684218,0.366348479789,1.30404379859,0.229252865135,-0.285294377617,0.143658613291,46776,1516841020,562000000,,-0.540456473827,0.481767743826,5.86028108955e-05,-1.19526672363,-6.01128049311e-05,1.46451747417,-0.540478050709,0
2018/01/25/10:47:34.901344,8370,1516841020,570000000,iiwa_link_0,46776,1516841020,570000000,iiwa_link_0,0.499992840866,-0.300000975222,0.500055428987,-4.03804350982e-05,1.0,-2.43843820163e-05,8.95369473662e-06,46777,1516841020,570000000,Flange of LBR_iiwa_7_R800_1,0.354005635458,0.359566524853,1.31733884119,0.228379177276,-0.282641558843,0.143386097343,46778,1516841020,576000000,,-0.540456295013,0.481767833233,5.88425755268e-05,-1.19526672363,-6.01128049311e-05,1.46451747417,-0.540478348732,0
