zhat,log,k_0,k_1,k_2,k_3,k_4
0.0,10.47242851842137,0.9999999999943873,0.0,4.1756323303281076e-73,5.615931886536482e-12,8.086331761269331e-22
0.0,11.56555210497424,0.9999999195786704,0.0,1.2901075132381298e-58,8.042133272179041e-08,2.516462209345324e-21
0.0,12.915443326245063,0.99999697934404,0.0,7.4770650155749975e-47,3.0206559633564105e-06,5.066492103119055e-19
0.0,15.052817412028674,0.9999999929780217,0.0,1.2153506770129405e-65,7.0219815754816e-09,2.4442896693466075e-19
0.0,13.37005294864763,0.9999999792701729,0.0,2.6647224121499008e-73,2.072983013772575e-08,5.548230246581884e-21
0.0,15.674408873996493,0.9999998856908878,0.0,1.8003806854418837e-59,1.1430911531002145e-07,4.640687519311082e-22
0.0,11.965958116167672,0.9999999988681071,0.0,1.4474256565818424e-75,1.1318960324573204e-09,4.620383370434165e-22
0.0,13.539816587296361,0.9999999979049939,0.0,1.2512790196297495e-67,2.095009026713682e-09,8.709800075655711e-23
0.0,14.967293366329805,0.9999999875124811,0.0,1.7877613774409284e-77,1.2487521882966428e-08,2.1607665167623247e-23
0.0,13.82603406082744,0.9999999895111676,0.0,4.8029160843453205e-83,1.048883534229482e-08,2.7519165816661904e-21
0.0,14.866922896609028,0.999999154935557,0.0,2.266680809389018e-63,8.450644458966327e-07,7.082693989993438e-20
0.0,10.60869292411205,0.9999998157501352,0.0,2.3128535424975966e-72,1.8424986774045748e-07,6.3630604037212975e-19
0.0,4.33613544276733,0.9999999878749992,0.0,5.225213076083691e-91,1.212500365327511e-08,1.2578140925856504e-19
0.0,6.234526047749113,0.9999991173072948,0.0,1.1565532147280383e-68,8.826927080101384e-07,1.7360714449592979e-19
0.0,6.342947301097475,0.9999989551728857,0.0,1.8104552021089536e-71,1.0448271171977402e-06,4.688720759954794e-19
0.0,12.903319011189115,0.9999998507882931,0.0,2.1587846961084604e-72,1.49211709763346e-07,1.1978942186940868e-19
0.0,12.30450901879135,0.999999928636743,0.0,6.585188923463592e-69,7.136325963210309e-08,3.8396670405444017e-16
0.0,7.930128841317197,0.999935157460333,0.0,4.812015846688482e-68,6.484253966800473e-05,2.0918156729939024e-15
0.0,8.355231661275598,0.999987823061664,0.0,1.4114501312244944e-69,1.2176938322768116e-05,1.6497541606394932e-14
0.0,7.771595164591917,0.9999999194907764,0.0,5.017217697329873e-82,8.050922667280462e-08,1.486973320295442e-17
0.0,14.505280178566448,0.9999973167076728,0.0,1.462475679731913e-47,2.6832923301696507e-06,5.93076918223457e-17
0.0,14.313936050957809,0.9999933543316746,0.0,5.43042533016168e-50,6.645668326747894e-06,1.8171386248381494e-15
0.0,15.798868778666055,0.9999794180163836,0.0,3.887625952799596e-54,2.0581983611749452e-05,7.890167557205676e-15
0.0,15.988991222311292,0.9999949197938689,0.0,5.4420803296116755e-56,5.080206121633838e-06,1.2576548509862214e-14
0.0,14.805641948366464,0.9999950426190609,0.0,1.8011402784003112e-71,4.957380941741889e-06,3.009204317974205e-16
0.0,13.896854833145786,0.9999998008742068,0.0,7.192051533816733e-73,1.9912579615094268e-07,7.252591237936514e-18
0.0,15.26008569574546,0.9999998121498663,0.0,2.2652967451300866e-72,1.8785013656355486e-07,5.2971959830251264e-17
0.0,10.710085815292063,0.9999717523472755,0.0,1.6475654163595854e-63,2.8247652715608433e-05,1.1826935665687202e-14
0.0,11.3125103619651,0.999852995502236,0.0,3.8037112408941097e-60,0.00014700448662597967,1.114077387916679e-11
0.0,10.324537239729683,0.9998258107144843,0.0,4.4123702462877764e-61,0.0001741892847972888,7.212954155407032e-13
0.0,8.89577534584704,0.9999983552122598,0.0,1.1017927979342856e-78,1.644787739036102e-06,4.1149606844921006e-15
0.0,6.877644185532043,0.9999939938456672,0.0,2.8230443216866108e-73,6.006154335535031e-06,2.913372976900802e-16
0.0,6.127340932428919,0.9999961545018077,0.0,4.586997005426557e-74,3.845498193317886e-06,2.0203321320963125e-15
0.0,10.880301202279485,0.9999753980402114,0.0,2.8127165188578624e-67,2.4601959788286785e-05,3.372840356308905e-15
0.0,12.79496284047807,0.9999995463825124,0.0,1.071735892494779e-88,4.5361749048559616e-07,1.8255804060839326e-16
0.0,13.797201815392379,0.9999996940701925,0.0,2.2430911257011393e-89,3.0592981038608083e-07,1.900109431107817e-18
0.0,13.59195010952901,0.9999997218707267,0.0,9.883726024638558e-91,2.7812927615762016e-07,3.6029716811380755e-18
0.0,13.076174565151565,0.9999996141440064,0.0,1.7626064159081163e-90,3.858559961252263e-07,2.919812032086573e-16
0.0,12.256088133309476,0.9999746654490695,0.0,1.2464835799582587e-88,2.5334550933142204e-05,1.0395233104727654e-16
0.0,13.733621267140594,0.9999996485249678,0.0,1.067353119501659e-95,3.5147503467686356e-07,2.275089173425778e-16
0.0,11.152086674075665,0.9999996529910044,0.0,2.4794675710911187e-96,3.470089981884282e-07,5.87484027508444e-17
0.0,4.213785089284686,0.9999935868153889,0.0,1.317754556042522e-102,6.413184613197322e-06,4.583350433659625e-16
0.0,13.162239044560252,0.999987769429621,0.0,1.1437003207648683e-103,1.2230570272229795e-05,1.0949155930042413e-13
0.0,14.406043089609263,0.99998455851041,0.0,1.3237874063103899e-103,1.5441488996371617e-05,5.963687421844253e-13
0.0,12.475165158595345,0.9999606777475528,0.0,4.691383906131763e-106,3.9322237401986714e-05,1.5047814728937002e-11
0.0,11.969407667038153,0.9998937344753335,0.0,1.849850295348703e-103,0.00010626550775239026,1.691700902380054e-11
0.0,14.028434928904955,0.9999136228917289,0.0,7.458836198700117e-101,8.637708714492615e-05,2.1129104532086235e-11
0.0,7.27823024781911,0.9999564807175056,0.0,5.377138742314814e-135,4.35191726279736e-05,1.0986935955935782e-10
0.0,7.830866900340418,0.999966226939239,0.0,6.736058959155281e-134,3.3772996194848666e-05,6.456904395063644e-11
0.0,2.9856662068337014,0.9999379008692922,0.0,5.796612974360078e-152,6.209874125539494e-05,3.8945528760055726e-10
0.0,10.871491905930949,0.9988041022078133,0.0,9.122337419813494e-152,0.0011958970903529964,7.018362837605983e-10
0.0,0.9522083526216825,0.9979751514692684,0.0,7.211932306338935e-159,0.0020248485173045695,1.342969365592305e-11
0.0,6.850591620433065,0.9999818467159486,0.0,1.3224201925828602e-143,1.815328261446939e-05,1.4397394844073983e-12
0.0,5.761307637826032,0.9999964895655142,0.0,2.0470452840264535e-160,3.510434482207658e-06,6.180799144549244e-15
0.0,5.327150732361719,0.9999969370531262,0.0,2.856741876860701e-160,3.06294687569941e-06,7.453360369275977e-16
0.0,5.845470394670488,0.9999977595133344,0.0,4.214919418636894e-166,2.240486662380271e-06,6.015421144609451e-15
0.0,8.107393665898549,0.9999322512897149,0.0,1.9621341726023433e-150,6.774871024900818e-05,3.900680366916841e-14
0.0,10.385169705636196,0.9998368754261479,0.0,1.1886084737555602e-147,0.0001631245725584367,1.2964237637575405e-12
0.0,12.907056719704297,0.9997753988714116,0.0,7.983402377385278e-151,0.000224601056967147,7.162391617656146e-11
0.0,11.01940642923046,0.9994435722144991,0.0,7.203264631606367e-144,0.0005564276900416524,9.54620101307481e-11
0.0,10.43251579936415,0.9995630889062681,0.0,1.0753424493323968e-142,0.0004369110910559814,2.6787408936253117e-12
0.0,8.4836040253999,0.9999963692141371,0.0,1.4649839314239697e-171,3.630781496557405e-06,4.369215386458136e-12
0.0,8.801998964551917,0.9996571124010976,0.0,2.5349162897521054e-169,0.0003428875873620275,1.1543246820922134e-11
0.0,3.943780922782596,0.8614312435965628,0.0,1.5578041459176978e-154,0.1385687555678466,8.355935762468534e-10
3.0,10.224461470042971,0.23415315639469916,0.0,5.078433087189589e-150,0.7658401011705098,6.742434793908164e-06
3.0,9.64655991685332,0.08304431956957813,0.0,4.2174139844654515e-152,0.9169313369840317,2.4343446393060043e-05
3.0,9.909103241991929,0.046630485750754534,0.0,6.783013365727148e-151,0.9533302880997834,3.922614946509271e-05
3.0,9.82319787667829,0.007969135073361923,0.0,5.059219595604329e-153,0.9920214860356733,9.378890967805705e-06
3.0,6.415010740154105,0.0005515538164937478,0.0,3.495559083879501e-157,0.9994454488044805,2.997379028577604e-06
3.0,9.331409219830537,0.00013836708487847867,0.0,6.72093150450968e-176,0.9998597270113603,1.905903764050507e-06
3.0,8.562851578807184,9.483681556837877e-05,0.0,3.4872689215866487e-193,0.999904163430762,9.99753672510957e-07
3.0,6.104651232412679,6.598592313536352e-05,0.0,1.9529007940893619e-196,0.9999329634845403,1.0505923272100603e-06
3.0,8.093547076999759,0.00010565657722415688,0.0,4.400408596633251e-196,0.9998774808905582,1.686253222064463e-05
3.0,9.654489832170716,0.00015075213253155865,0.0,1.200760598573522e-193,0.9998103278140121,3.892005345916743e-05
3.0,6.009297913571391,7.754093934937329e-05,0.0,5.418894001155775e-209,0.9997538948609435,0.0001685641997100075
3.0,4.1278688019665175,2.945810961034746e-06,0.0,9.076384039474548e-209,0.9999873781093797,9.676079662192594e-06
3.0,7.732920829584551,7.483571735060255e-07,0.0,1.162598371070074e-175,0.9998225684380383,0.00017668320479093268
3.0,3.124136256334315,2.161639397301503e-07,0.0,7.476443938680391e-205,0.9999941837079508,5.600128112187749e-06
3.0,10.912682757121367,4.541323279402396e-06,0.0,3.555012898497184e-172,0.9991773624806141,0.0008180961961090568
3.0,3.286366991268845,3.9517388288322387e-07,0.0,4.325198852019356e-162,0.9961896180265407,0.0038099867995787075
3.0,7.896647237905771,8.012377076517589e-08,0.0,8.318525239672876e-135,0.5711913237442057,0.42880859613202615
4.0,6.20089446384405,8.46250244053282e-09,0.0,7.71565813626664e-147,0.06302450047954639,0.9369754910579536
4.0,10.24585680469407,1.0491054837756874e-08,0.0,3.8722487743678905e-130,0.022963251696348188,0.9770367378125996
4.0,10.403230280161784,4.518722957386615e-09,0.0,5.488706101905906e-121,0.008240633390450607,0.9917593620908292
4.0,11.179751151666434,1.1041886078047306e-09,0.0,1.3152442732241195e-124,0.0035730996459991224,0.9964268992498149
4.0,10.55517060864889,3.5771280117126034e-12,0.0,2.7102102525487348e-129,0.0009020352565899692,0.9990979647398359
4.0,7.003597898197607,1.0839003582552996e-13,0.0,6.255458132292107e-125,7.393651522130384e-06,0.9999926063483724
4.0,7.253190028403261,4.671994066126273e-14,0.0,6.50081424912663e-128,2.751326364551497e-05,0.9999724867363109
4.0,8.136239413322789,5.450486386762217e-14,0.0,6.559591380288945e-130,0.00015021263913058536,0.9998497873608181
4.0,7.774006852835421,1.1544047916497296e-12,0.0,1.544606545303579e-131,1.850915664822042e-05,0.9999814908422003
4.0,-1.028116286084906,3.670318336865428e-14,0.0,6.161961927336102e-135,0.0010248302822827566,0.9989751697176835
4.0,-0.17304084770385245,3.780965164596936e-15,0.0,1.3841830587056032e-123,4.7186900796735156e-05,0.9999528130992025
4.0,8.218891110409032,5.58746760269177e-17,0.0,1.9880016283431478e-120,2.2958563342889214e-06,0.9999977041436685
4.0,11.524868843615922,2.2645541800184745e-16,0.0,2.1249261172059522e-113,9.72605877390474e-07,0.9999990273941253
4.0,9.776143259040312,7.1016150681911425e-15,0.0,1.4278816193163024e-111,0.00012588699314716774,0.9998741130068488
4.0,4.884170172910096,1.175476255269308e-13,0.0,5.667851409946563e-135,3.5311349718134376e-05,0.9999646886501674
4.0,5.475271789086631,9.767831255340375e-14,0.0,4.7580616946961043e-135,1.3566586085563985e-05,0.9999864334138198
4.0,-1.0421409015023844,1.9600212802495073e-15,0.0,4.396468159928557e-146,0.0003317281996645964,0.9996682718003365
4.0,-1.9319756145236628,1.56121121839709e-18,0.0,9.666884430132872e-141,3.2948162183381135e-06,0.9999967051837848
4.0,5.496002290380689,1.9126703913275122e-19,0.0,7.96790732761804e-149,2.0019624387518522e-08,0.9999999799803788
4.0,5.127695220975553,6.096036032628785e-18,0.0,8.115008630830338e-164,1.0125761497146763e-05,0.999989874238506
4.0,5.198473036760183,1.4432789512914752e-13,0.0,1.9088413147192278e-149,2.52781649418018e-05,0.999974721834917
4.0,0.6520083169992057,9.056071311089149e-13,0.0,8.65204096837244e-161,0.0004788576273184939,0.9995211423717792
4.0,9.485151275943055,4.0699470633131e-11,0.0,1.4697634580623054e-151,0.000839870067291548,0.9991601298920123
4.0,4.466557730796177,4.621965577623154e-10,0.0,2.1139098112125157e-154,0.008467894609598783,0.9915321049282079
4.0,5.495842539420228,4.364689495820357e-10,0.0,1.121092343617663e-189,0.007526009427206928,0.9924739901363276
4.0,4.249156746010277,4.0618151294825314e-13,0.0,4.378183950708825e-192,0.002460033790265995,0.9975399662093314
4.0,3.1572170525855485,5.130922568822335e-17,0.0,1.874189170990709e-214,4.2612415450546367e-07,0.9999995738758491
4.0,6.205426206066706,1.4606102776995464e-17,0.0,5.460359290027712e-200,3.870816288149474e-07,0.9999996129183749
4.0,5.825048772592144,8.072203075829097e-16,0.0,9.58105747445584e-226,3.7629513835983773e-05,0.999962370486167
4.0,5.224086356678855,4.218463593511341e-15,0.0,4.783287462209405e-211,1.2060169750500716e-05,0.9999879398302489
4.0,4.465902758303666,3.023950708007235e-17,0.0,4.077816979650408e-228,4.552385407171623e-07,0.9999995447614628
4.0,7.9346755181297,5.037983028945404e-17,0.0,6.387233667929536e-235,4.920820251261707e-07,0.9999995079179782
4.0,7.575300093275521,4.947495202788412e-15,0.0,5.499369236844201e-223,0.00012598919236599416,0.9998740108076324
4.0,1.7409927338303262,3.2707307134737873e-15,0.0,9.547490501269785e-239,1.055964469639405e-05,0.9999894403553037
4.0,5.470283677341105,1.5671680782768783e-14,0.0,4.2229321480808053e-222,1.8846607744177627e-06,0.9999981153392132
4.0,5.714985112774186,6.179194365608189e-13,0.0,6.105366872059318e-207,0.004904864304571667,0.9950951356948137
4.0,3.1815909744847968,9.101396662039505e-10,0.0,1.2947915057376612e-222,0.02070825189943725,0.9792917471904263
4.0,9.535852420632287,3.945862782109015e-10,0.0,1.2110091606738924e-209,0.023898475490870166,0.9761015241145468
4.0,8.261729075561902,5.707378712058434e-11,0.0,7.194217293073178e-226,0.0012895832812946767,0.9987104166616347
4.0,9.73301525948923,8.663301778337749e-12,0.0,8.172689031975476e-216,0.00011763324290096055,0.9998823667484391
4.0,7.732401866658707,4.9962713184720086e-12,0.0,2.8829336673487245e-192,0.00033492656218663897,0.9996650734328205
4.0,7.739844744981174,3.662638186162629e-11,0.0,1.187036309356017e-184,0.0010885270199044968,0.9989114729434724
4.0,12.61241135385424,4.781658664049563e-11,0.0,3.631308061277778e-170,0.0006057974252414249,0.9993942025269452
4.0,12.40966317091464,2.4980575569881252e-11,0.0,4.366303133991188e-155,0.00021595337829484023,0.9997840465967279
4.0,9.442620038530318,3.2050083008616367e-13,0.0,1.217635999119304e-159,0.00027907949761959543,0.9997209205020634
4.0,13.21804665883212,2.4504887447773824e-14,0.0,1.3118020426524374e-159,1.202535385808645e-05,0.999987974646121
4.0,12.724443359438753,8.719920296404891e-15,0.0,5.889161806567632e-147,2.858721456359262e-05,0.9999714127854313
4.0,12.278621714482822,5.2705097962419745e-15,0.0,7.010064603553326e-147,2.725778914376462e-05,0.9999727422108546
4.0,11.581094120946224,4.349613302433047e-14,0.0,1.6239471251125172e-144,6.82919295462169e-06,0.9999931708070054
4.0,11.643352370229602,1.5582641190209183e-13,0.0,1.8920877354194362e-144,0.001309081963416996,0.9986909180364308
4.0,11.994341741297008,8.793103012952204e-14,0.0,1.0057391964741975e-153,5.448065800135467e-05,0.9999455193419143
4.0,11.73638931473835,1.2915143187289795e-13,0.0,4.129997902414413e-152,2.409892723216014e-05,0.9999759010726423
4.0,9.842709615225665,1.81115393348822e-11,0.0,2.529253753648293e-143,0.0010939569676659793,0.9989060430142259
4.0,5.541819853817551,3.6390621430988376e-10,0.0,4.739111293752474e-124,0.0030796911154693353,0.9969203085206281
4.0,11.425376007823205,4.713831850343172e-09,0.0,2.2293823821276846e-120,0.0044545470426145565,0.9955454482435571
4.0,8.51651765515532,1.2370044670627328e-09,0.0,2.057517059863664e-143,0.010813683563920738,0.9891863151990783
4.0,10.001685508446599,1.3199427141622388e-08,0.0,1.9952084295929477e-131,0.0182476669790781,0.9817523198214982
4.0,6.888526591702889,5.470598118871376e-09,0.0,6.860203308185155e-135,0.02154647427973185,0.9784535202496736
4.0,10.999004012735176,5.070499426012067e-09,0.0,3.392815146615115e-123,0.013352890269744747,0.9866471046597594
4.0,11.015947611305565,1.1532285816428196e-09,0.0,3.242873526701911e-123,0.006902227675923563,0.9930977711708514
4.0,12.346687183435348,9.442885450958255e-11,0.0,1.4551227935750874e-137,0.001614675445822218,0.9983853244597525
4.0,12.604995795980217,1.6411522809824044e-11,0.0,2.584786996175774e-109,0.00017332963611103812,0.999826670347481
4.0,12.583674926251701,4.571553795338774e-12,0.0,5.856169745018794e-110,6.846239256159483e-05,0.9999315376028702
4.0,11.981103291058982,1.1186806077863377e-11,0.0,1.438376087470938e-111,0.00015728583649234296,0.9998427141523242
4.0,7.126034898068581,1.1400168649166274e-10,0.0,1.82486792979363e-121,0.0009635126620866327,0.9990364872239151
4.0,9.22521442348881,4.912711866643971e-13,0.0,1.7499917843688237e-119,0.0009371599534588055,0.9990628400460534
4.0,10.225288820162747,8.065414957234772e-16,0.0,4.2957048774887274e-131,1.0530918147793593e-06,0.9999989469081878
4.0,10.178420859439797,1.2769818698251366e-18,0.0,3.001775294460338e-151,3.9022483679088846e-07,0.9999996097751668
4.0,10.178467059844563,3.0979961121040303e-18,0.0,3.00176080228297e-151,3.916165592648678e-07,0.9999996083834445
4.0,11.073132309319018,3.0644191882673115e-18,0.0,1.2826407751910523e-125,2.5708862968973315e-06,0.9999974291137069
4.0,8.929737665597298,4.504293132210598e-19,0.0,3.554804488245367e-148,4.882513068075414e-08,0.9999999511748731
4.0,9.406604978857384,1.3848223587937175e-21,0.0,1.271509821416551e-147,4.652393928205011e-08,0.9999999534760644
4.0,9.892267264942378,4.554754571972795e-21,0.0,1.5359766828063599e-148,8.79605641182341e-09,0.9999999912039474
4.0,9.122480636870836,6.591921409568986e-20,0.0,2.145685891294099e-140,7.604744641812793e-07,0.9999992395255397
4.0,10.075745109670322,1.1270232747175832e-16,0.0,1.9381886814227956e-139,6.567371867691502e-07,0.9999993432628171
4.0,10.522659827446796,5.75900370096909e-14,0.0,5.880232832787984e-141,9.536163696473003e-06,0.9999904638362499
4.0,7.348760463569463,3.3895445815399247e-10,0.0,1.3174270245971166e-117,0.04854012058173683,0.9514598790793127
4.0,8.599043323285484,2.6219563861117487e-06,0.0,8.366814565142316e-113,0.17417609769620399,0.8258212803474139
3.0,8.948510751933128,2.675899958339668e-06,0.0,7.336102056576572e-91,0.7840807361561805,0.21591658794386528
3.0,8.623132301893795,2.7909548736120758e-05,0.0,5.2623044659304575e-96,0.9449893881162348,0.05498270233503297
3.0,11.54723203208442,0.00016165258444983115,0.0,1.9786495125353738e-92,0.9690604480307399,0.030777899384814136
3.0,11.53209586508081,0.00018996481095723142,0.0,6.141045594439886e-77,0.9781829059427364,0.02162712924631
3.0,9.718550876719377,0.0006115142529989024,0.0,6.8203755952450015e-84,0.9987101587931436,0.0006783269538609117
3.0,10.194806329165306,0.005480205790236759,0.0,8.282985441933897e-84,0.994487591053396,3.220315637058431e-05
3.0,11.58792461196649,0.055880601640791325,0.0,4.540882686600943e-62,0.944113045709231,6.352649980879662e-06
3.0,12.248379662679685,0.05895041305959163,0.0,3.851126388044375e-66,0.9409624676592393,8.711928117233649e-05
3.0,12.146399068052036,0.11496261280214412,0.0,1.5186669940558754e-67,0.8850359410763847,1.4461214744976395e-06
0.0,11.349442045683553,0.9788083621728195,0.0,2.4657601073501176e-51,0.021191543552666756,9.42745170638192e-08
0.0,14.815082107335412,0.9737609785058052,0.0,9.029410629325462e-57,0.026238972137124148,4.9357073993291685e-08
0.0,13.60101409104019,0.9058883038540876,0.0,6.732091707874061e-56,0.09411154626658753,1.498793282838553e-07
3.0,6.808056335049926,0.4154077583520602,0.0,3.3531556276586503e-56,0.584537066188937,5.5175459006323394e-05
3.0,8.62156290330001,0.3652155881835076,0.0,6.4202863982694865e-56,0.6345819572475616,0.00020245456893452294
3.0,12.51647927513055,0.37357437158257994,0.0,4.760196821407481e-43,0.6264088534807243,1.6774936699460956e-05
3.0,8.757096226699355,0.40878764091639735,0.0,2.113504340929915e-54,0.5912117299351437,6.291484625777987e-07
3.0,12.47037844021732,0.2899226108269592,0.0,8.992589062700882e-43,0.7100695286072919,7.860565752591511e-06
3.0,14.333341976384826,0.03953556012558919,0.0,1.3893084846276982e-36,0.9604242989016825,4.0140972731780526e-05
3.0,12.827921084126755,0.002371117077725573,0.0,2.1868547651933573e-33,0.9975893618840695,3.952103820828365e-05
3.0,12.683567998695525,0.001199751520732187,0.0,5.244777149712147e-30,0.9987904529021844,9.795577086937887e-06
3.0,8.652910810592555,0.002042697500655569,0.0,1.9377970417341623e-35,0.9979520560015974,5.246497750449679e-06
3.0,8.815808220387387,0.0010590553355917579,0.0,9.117784867651226e-30,0.9989238724768273,1.707218758453761e-05
3.0,11.228292987012376,0.0002436399475721191,0.0,1.2729284073777746e-26,0.9996536390511952,0.0001027210012361954
3.0,13.007648443730648,2.9657864887194334e-05,0.0,3.525480924082679e-34,0.9997643499859684,0.00020599214914793204
3.0,10.02739148354312,9.427000090936906e-05,0.0,1.873174404183925e-32,0.9990552879862968,0.0008504420127974182
3.0,10.074245837126794,4.2689908722102894e-05,0.0,2.4620999086942425e-26,0.9964757489717617,0.003481561119519827
3.0,9.925092417614248,5.912053466475442e-06,0.0,6.68041795389522e-26,0.9855493704182154,0.014444717528321705
3.0,11.26165134838016,3.5255308643198497e-05,0.0,2.415724748522574e-25,0.9719381748978986,0.02802656979346172
3.0,6.398334533090129,2.0249184869908534e-06,0.0,9.555447086109612e-25,0.8882899011301171,0.11170807395139946
3.0,7.712253426627697,2.907379783604911e-06,0.0,6.509132882452153e-25,0.8895244849380479,0.11047260768217208
3.0,7.804720706677943,0.00011677570374074026,0.0,2.878230915690183e-15,0.9892045862274189,0.010678638068841211
3.0,13.868585721353698,8.606893156566089e-05,0.0,1.1436514504376243e-18,0.999529348097455,0.0003845829709831718
3.0,14.121636284987513,9.039033267520672e-06,0.0,2.2968004667422326e-19,0.9998618877183868,0.00012907324834953498
3.0,12.655775458886096,9.58025654664669e-06,0.0,2.175881793888354e-16,0.9998510864184039,0.00013933332505283383
3.0,13.163977107007495,1.1763477669524117e-05,0.0,2.0138171903892594e-14,0.999779309005082,0.00020892751723184942
3.0,14.000991323984143,8.904580121183745e-05,0.0,3.3413222963183653e-14,0.9998818943364635,2.905986229488852e-05
3.0,12.995822314988908,0.00033868366327479164,0.0,1.2446308528904506e-16,0.9996492939176416,1.2022419087150307e-05
3.0,13.549439630836588,0.0001946314571071048,0.0,5.788083327283781e-18,0.9997911991114408,1.4169431455609114e-05
3.0,14.966183150315846,7.754456821835655e-05,0.0,6.144016803980477e-11,0.9998265827436564,9.587262668855697e-05
3.0,14.912820759724433,4.509704610465067e-05,0.0,1.970695008777946e-15,0.9998218625467297,0.00013304040716724305
3.0,13.142539229896549,1.391620385243622e-05,0.0,3.008441835848699e-13,0.9996629292555864,0.0003231545402639009
3.0,13.31484874941259,1.3840000081113425e-05,0.0,2.4166317037770835e-08,0.9995747825941559,0.000411353239449657
3.0,12.967055205877168,1.0107767905188987e-05,0.0,3.612917784204136e-10,0.9996399320605286,0.00034995981027794056
3.0,13.891938248553636,6.160219301040082e-05,0.0,5.0864178328565324e-17,0.9998428381945724,9.555961242074171e-05
3.0,12.873314432561722,0.00013254682163097643,0.0,9.742286224921527e-16,0.9998039270378681,6.35261405034875e-05
3.0,12.31959443722424,8.551729511228417e-05,0.0,1.1200781561129422e-14,0.9998010600774719,0.0001134226274081192
3.0,11.072644669671469,8.10059117118016e-06,0.0,3.774830281496051e-18,0.9993538684531973,0.0006380309556349049
3.0,12.067990620017317,4.949026238377581e-05,0.0,9.114226705928428e-27,0.9997914079352929,0.00015910180232684798
3.0,12.904791023339401,0.0002685959982001525,0.0,4.988218348899732e-37,0.9997156014220235,1.5802579779718618e-05
3.0,13.290351995589988,0.0008314128211548241,0.0,5.187941050446323e-32,0.9991627050396402,5.882139208341246e-06
3.0,13.491355903515762,0.00041187532247713833,0.0,1.9013557625932127e-40,0.9995720368191032,1.6087858423120625e-05
3.0,12.58531260935866,0.00021249109656662084,0.0,4.53206882357078e-45,0.9997524259315921,3.508297184481857e-05
3.0,11.319970483589014,1.2566989103325993e-05,0.0,1.2230141838547163e-45,0.9995033666690292,0.00048406634187096053
3.0,13.346037221895884,0.00013984244238442336,0.0,5.138162837811077e-54,0.9998396592502965,2.04983073224075e-05
3.0,11.830950730796932,0.0008040347233419527,0.0,8.302829172134557e-64,0.9991904319535004,5.533323160788514e-06
3.0,10.906848289110895,0.0001412075870406627,0.0,1.4590665229102669e-61,0.999790274133526,6.851827943642303e-05
3.0,10.50985627380662,0.00010190305504696375,0.0,8.783181476191066e-57,0.9998693583231211,2.8738621834922345e-05
3.0,11.038853225795354,8.488672013594682e-05,0.0,3.045508789943678e-69,0.9998880345740401,2.707870582690779e-05
3.0,13.006725537391082,8.235162598703101e-05,0.0,7.862031750285637e-60,0.9998855053156944,3.2143058321671074e-05
3.0,12.957920301471713,1.06526160369273e-05,0.0,3.2550811518482605e-64,0.9998403168643687,0.00014903051959753595
3.0,12.114161033514822,5.2005399692658895e-05,0.0,1.2571112433232062e-59,0.9999067290934761,4.12655068342565e-05
3.0,12.99745563258311,0.0001001002593591011,0.0,1.1116069627380025e-48,0.9998885600957225,1.133964492142914e-05
3.0,12.14498517887236,5.915084185165045e-05,0.0,2.961200540421554e-64,0.9999250444631623,1.5804694988997683e-05
3.0,12.457196937486612,5.6151226842274346e-05,0.0,3.8161779175567242e-62,0.9999300139385112,1.3834834649504337e-05
3.0,13.560253164179308,4.227622103227108e-05,0.0,1.106961360461221e-63,0.9999338563761518,2.3867402818972074e-05
3.0,13.340668418353973,0.00010349448440979049,0.0,8.753922480231256e-72,0.9998873995926104,9.1059229828971e-06
3.0,13.423684564633971,0.00010425871309468256,0.0,2.649915899024736e-73,0.9998889507605235,6.7905263849692365e-06
3.0,13.950144111593312,7.860147589467732e-05,0.0,1.001374993466351e-79,0.9999124068980005,8.991626107918447e-06
3.0,12.127275073242252,9.401174192454944e-05,0.0,1.216933668250632e-80,0.9998971752801652,8.81297791324997e-06
3.0,13.569444641298443,0.00011933646834350898,0.0,3.25913172607414e-82,0.9998647363169769,1.5927214682675034e-05
3.0,13.767371258139923,0.0010136936322468263,0.0,1.441076389756628e-76,0.9989727657635746,1.3540604181662641e-05
3.0,14.191611931372519,0.0037048403476073444,0.0,1.514423179591782e-76,0.9962824745418245,1.268511057144114e-05
3.0,13.557266228514585,0.016277139077558622,0.0,3.418198290818623e-74,0.983721684665384,1.1762570606238556e-06
3.0,11.559902253758134,0.022370427875075094,0.0,6.624173135185008e-93,0.977624223676842,5.348448086121646e-06
3.0,11.577025558659875,0.07724620905700748,0.0,4.2076944939530246e-92,0.9227510207686002,2.7701743955555843e-06
0.0,12.846021042974739,0.5246362705457597,0.0,2.870651105517029e-99,0.4753635246550912,2.0479915214496016e-07
0.0,15.001036439667914,0.566664441910738,0.0,1.545196535086292e-103,0.4333350696769119,4.884123531458236e-07
0.0,15.264734955116596,0.6776591129611372,0.0,8.331473466751768e-104,0.32234069982887475,1.872099909213387e-07
0.0,10.27319648578223,0.8872425895177782,0.0,8.531378647159995e-105,0.11275740984660218,6.356224752751257e-10
0.0,10.308665518025029,0.9934814759001245,0.0,9.510959426851216e-123,0.006518523602250894,4.976275440678675e-10
0.0,11.998799629636546,0.997909265225592,0.0,6.37719104119096e-124,0.0020907343251604523,4.492504151707325e-10
